accuracy,balanced_accuracy,precision,recall,sensitivity,f1_score,cohen_kappa,specificity,npv,ppv,mcc,auroc,auc_pr,avg_loss,n_samples,n_positive,n_negative,class_ratio,val_loss,fold,best_epoch,best_val_loss
0.7058823529411765,0.7630681818181818,0.41304347826086957,0.8636363636363636,0.8636363636363636,0.5588235294117647,0.37703583061889245,0.6625,0.9464285714285714,0.41304347826086957,0.43489230511991434,0.7914772727272728,0.4723855843615824,0.10106803423154088,102,22,80,0.21568627450980393,0.10106803423154088,1,1,0.10106803423154088
0.803921568627451,0.7926136363636364,0.53125,0.7727272727272727,0.7727272727272727,0.6296296296296297,0.5024390243902439,0.8125,0.9285714285714286,0.53125,0.5187485330913385,0.8414772727272727,0.6236657294653759,0.0840302939614717,102,22,80,0.21568627450980393,0.0840302939614717,2,1,0.0840302939614717
0.7524752475247525,0.6857142857142857,0.42857142857142855,0.5714285714285714,0.5714285714285714,0.4897959183673469,0.3307712695467797,0.8,0.8767123287671232,0.42857142857142855,0.336735964620064,0.8297619047619048,0.5683125386050625,0.08074412822581355,101,21,80,0.2079207920792079,0.08074412822581355,3,1,0.08074412822581355
0.6732673267326733,0.7235119047619047,0.3695652173913043,0.8095238095238095,0.8095238095238095,0.5074626865671642,0.3106514994829368,0.6375,0.9272727272727272,0.3695652173913043,0.36427136702592094,0.8523809523809525,0.6804472516396105,0.06985711171447373,101,21,80,0.2079207920792079,0.06985711171447373,4,1,0.06985711171447373
0.7722772277227723,0.7157738095238095,0.4642857142857143,0.6190476190476191,0.6190476190476191,0.5306122448979592,0.3843095679830373,0.8125,0.8904109589041096,0.4642857142857143,0.3912397024832474,0.8011904761904761,0.5519342159892087,0.0978131419808676,101,21,80,0.2079207920792079,0.0978131419808676,5,3,0.0978131419808676
