accuracy,balanced_accuracy,precision,recall,sensitivity,f1_score,cohen_kappa,specificity,npv,ppv,mcc,auroc,auc_pr,avg_loss,n_samples,n_positive,n_negative,class_ratio,val_loss,fold,best_epoch,best_val_auroc
0.5784313725490197,0.6488636363636364,0.3090909090909091,0.7727272727272727,0.7727272727272727,0.44155844155844154,0.1928597718071403,0.525,0.8936170212765957,0.3090909090909091,0.24566578774527623,0.6994318181818182,0.4446068692588512,0.6496987285522314,102,22,80,0.21568627450980393,0.6496987285522314,1,5,0.6994318181818182
0.6568627450980392,0.45170454545454547,0.11764705882352941,0.09090909090909091,0.09090909090909091,0.10256410256410256,-0.10526315789473695,0.8125,0.7647058823529411,0.11764705882352941,-0.10660035817780521,0.6232954545454545,0.3287833202374832,0.6806446818205026,102,22,80,0.21568627450980393,0.6806446818205026,2,1,0.6232954545454545
0.7920792079207921,0.5175595238095239,0.5,0.047619047619047616,0.047619047619047616,0.08695652173913043,0.052702099151407,0.9875,0.797979797979798,0.5,0.1022974423666922,0.7089285714285714,0.4321437849279385,0.6566616755265456,101,21,80,0.2079207920792079,0.6566616755265456,3,1,0.7089285714285714
0.7326732673267327,0.6029761904761904,0.36363636363636365,0.38095238095238093,0.38095238095238093,0.37209302325581395,0.2023983620941796,0.825,0.8354430379746836,0.36363636363636365,0.20248673230700928,0.7696428571428571,0.5573778443895223,0.5240009518770071,101,21,80,0.2079207920792079,0.5240009518770071,4,25,0.7696428571428571
0.7524752475247525,0.562797619047619,0.35714285714285715,0.23809523809523808,0.23809523809523808,0.2857142857142857,0.1431964709874448,0.8875,0.8160919540229885,0.35714285714285715,0.14750412656857434,0.7047619047619048,0.44121383547946924,0.61327524884389,101,21,80,0.2079207920792079,0.61327524884389,5,16,0.7047619047619048
