fold,val_auroc,best_epoch,accuracy,balanced_accuracy,precision,recall,sensitivity,f1_score,cohen_kappa,specificity,npv,ppv,mcc,auroc,auc_pr,n_samples,n_positive,n_negative,class_ratio
1,0.7988636363636364,5,0.75,0.7194719471947195,0.43902439024390244,0.6666666666666666,0.6666666666666666,0.5294117647058824,0.36887519260400614,0.7722772277227723,0.896551724137931,0.43902439024390244,0.3837956311773726,0.742940960762743,0.6076630890919349,128,27,101,0.2109375
2,0.9164772727272728,4,0.7890625,0.7035203520352036,0.5,0.5555555555555556,0.5555555555555556,0.5263157894736842,0.39112050739957716,0.8514851485148515,0.8775510204081632,0.5,0.3920186643126056,0.7704437110377704,0.6443642253777471,128,27,101,0.2109375
3,0.7732142857142857,1,0.8359375,0.7060872753942061,0.65,0.48148148148148145,0.48148148148148145,0.5531914893617021,0.45542949756888174,0.9306930693069307,0.8703703703703703,0.65,0.4631235511729101,0.8613861386138614,0.583028520788818,128,27,101,0.2109375
4,0.8898809523809523,2,0.8203125,0.764026402640264,0.5625,0.6666666666666666,0.6666666666666666,0.6101694915254238,0.4945054945054945,0.8613861386138614,0.90625,0.5625,0.4975185951049946,0.8302163549688303,0.7260800029290375,128,27,101,0.2109375
5,0.8315476190476191,1,0.65625,0.7007700770077008,0.3559322033898305,0.7777777777777778,0.7777777777777778,0.4883720930232558,0.2799795448734339,0.6237623762376238,0.9130434782608695,0.3559322033898305,0.3286404367031235,0.7785111844517785,0.6176779587568539,128,27,101,0.2109375
