Model,Feature_Extractor,MIL_Architecture,Mean_AUC,Std_AUC,CI_Lower,CI_Upper,Sensitivity_at_90_Spec,Specificity_at_90_Sens,N_Folds
virchow2_attention,virchow2,attention,0.8118811881188119,0.020174150007598222,0.7941977659631471,0.8295646102744768,0.5555555555555556,0.5247524752475248,5
