fold,val_auroc,best_epoch,accuracy,balanced_accuracy,precision,recall,sensitivity,f1_score,cohen_kappa,specificity,npv,ppv,mcc,auroc,auc_pr,n_samples,n_positive,n_negative,class_ratio
1,0.6494318181818182,3,0.703125,0.5812247891455813,0.3225806451612903,0.37037037037037035,0.37037037037037035,0.3448275862068966,0.1540869565217391,0.7920792079207921,0.8247422680412371,0.3225806451612903,0.15470147097676903,0.594059405940594,0.32983532072696864,128,27,101,0.2109375
2,0.6630681818181817,18,0.6328125,0.5366703337000367,0.25,0.37037037037037035,0.37037037037037035,0.29850746268656714,0.06234413965087282,0.7029702970297029,0.8068181818181818,0.25,0.06455295016499375,0.5163182984965163,0.3085432900284408,128,27,101,0.2109375
3,0.5107142857142857,4,0.421875,0.5251191785845251,0.2235294117647059,0.7037037037037037,0.7037037037037037,0.3392857142857143,0.028114098091524764,0.3465346534653465,0.813953488372093,0.2235294117647059,0.043394461913985584,0.5284195086175284,0.30132852998959064,128,27,101,0.2109375
4,0.7160714285714285,6,0.65625,0.5650898423175651,0.28205128205128205,0.4074074074074074,0.4074074074074074,0.3333333333333333,0.1119520655944497,0.7227722772277227,0.8202247191011236,0.28205128205128205,0.11538742381976633,0.570957095709571,0.2770968980115683,128,27,101,0.2109375
5,0.6404761904761904,1,0.6171875,0.581041437477081,0.28,0.5185185185185185,0.5185185185185185,0.36363636363636365,0.12353269983230852,0.6435643564356436,0.8333333333333334,0.28,0.13553373194450538,0.5584891822515585,0.30893325021342144,128,27,101,0.2109375
