epoch,fold,train_loss,val_loss,train_accuracy,train_balanced_accuracy,train_precision,train_recall,train_sensitivity,train_f1_score,train_cohen_kappa,train_specificity,train_npv,train_ppv,train_mcc,train_auroc,train_auc_pr,train_avg_loss,train_n_samples,train_n_positive,train_n_negative,train_class_ratio,val_accuracy,val_balanced_accuracy,val_precision,val_recall,val_sensitivity,val_f1_score,val_cohen_kappa,val_specificity,val_npv,val_ppv,val_mcc,val_auroc,val_auc_pr,val_avg_loss,val_n_samples,val_n_positive,val_n_negative,val_class_ratio
1,4,0.11084205059522466,0.09513148980344754,0.645320197044335,0.644740675990676,0.6495327102803738,0.6682692307692307,0.6682692307692307,0.6587677725118484,0.2896923749817757,0.6212121212121212,0.640625,0.6495327102803738,0.2898193338267412,0.7011460761460762,0.7246303488906262,0.11084205059522466,406,208,198,0.5123152709359606,0.48514851485148514,0.6398809523809523,0.2753623188405797,0.9047619047619048,0.9047619047619048,0.4222222222222222,0.15180878552971577,0.375,0.9375,0.2753623188405797,0.24403025994920477,0.7755952380952381,0.49011252670632793,0.09513148980344754,101,21,80,0.2079207920792079
2,4,0.10506768134403031,0.05510282983235775,0.6748768472906403,0.6765005827505828,0.6447368421052632,0.7424242424242424,0.7424242424242424,0.6901408450704225,0.3517201335462331,0.6105769230769231,0.7134831460674157,0.6447368421052632,0.3556010029946054,0.742035742035742,0.7102807444223476,0.10506768134403031,406,198,208,0.4876847290640394,0.7029702970297029,0.7422619047619048,0.3953488372093023,0.8095238095238095,0.8095238095238095,0.53125,0.3495062258480035,0.675,0.9310344827586207,0.3953488372093023,0.39766881893843087,0.8416666666666667,0.6072757028219213,0.05510282983235775,101,21,80,0.2079207920792079
3,4,0.07834650323445237,0.07180089296510836,0.6970443349753694,0.6873282967032968,0.7028112449799196,0.78125,0.78125,0.7399577167019028,0.3795442685684467,0.5934065934065934,0.6878980891719745,0.7028112449799196,0.38259878220599064,0.8017808084772371,0.8323042324289529,0.07834650323445237,406,224,182,0.5517241379310345,0.801980198019802,0.7169642857142857,0.5217391304347826,0.5714285714285714,0.5714285714285714,0.5454545454545454,0.4192064404830361,0.8625,0.8846153846153846,0.5217391304347826,0.4199152702739792,0.8351190476190476,0.5916702064695971,0.07180089296510836,101,21,80,0.2079207920792079
4,4,0.10458985642523841,0.10253953851412656,0.7536945812807881,0.7536945812807883,0.7268722466960352,0.812807881773399,0.812807881773399,0.7674418604651163,0.5073891625615763,0.6945812807881774,0.7877094972067039,0.7268722466960352,0.5109727978163675,0.8015239389453759,0.7573905617009784,0.10458985642523841,406,203,203,0.5,0.5841584158415841,0.7199404761904762,0.32786885245901637,0.9523809523809523,0.9523809523809523,0.4878048780487805,0.25839160839160835,0.4875,0.975,0.32786885245901637,0.36500169762098134,0.8523809523809524,0.5690108891722525,0.10253953851412656,101,21,80,0.2079207920792079
5,4,0.08518963748069808,0.07003892280353834,0.7413793103448276,0.7428571428571429,0.7096774193548387,0.7857142857142857,0.7857142857142857,0.7457627118644068,0.48398576512455516,0.7,0.7777777777777778,0.7096774193548387,0.48658396283990407,0.8416666666666667,0.8367483265260338,0.08518963748069808,406,196,210,0.4827586206896552,0.801980198019802,0.681845238095238,0.5263157894736842,0.47619047619047616,0.47619047619047616,0.5,0.3769278223318938,0.8875,0.8658536585365854,0.5263157894736842,0.37766161215327554,0.8636904761904761,0.6527456835137329,0.07003892280353834,101,21,80,0.2079207920792079
6,4,0.08918073530289318,0.07209672303385992,0.7586206896551724,0.7579264734487454,0.75,0.7422680412371134,0.7422680412371134,0.7461139896373057,0.5160788129408903,0.7735849056603774,0.7663551401869159,0.75,0.5161039824600151,0.843537249562342,0.8152776970198297,0.08918073530289318,406,194,212,0.47783251231527096,0.801980198019802,0.7345238095238096,0.52,0.6190476190476191,0.6190476190476191,0.5652173913043478,0.4382647385984427,0.85,0.8947368421052632,0.52,0.44105705789705035,0.8589285714285714,0.5885224300953041,0.07209672303385992,101,21,80,0.2079207920792079
7,4,0.09076248884973959,0.08327458442546672,0.7438423645320197,0.7457300409916066,0.7038834951456311,0.7712765957446809,0.7712765957446809,0.7360406091370558,0.48824356426043536,0.7201834862385321,0.785,0.7038834951456311,0.4901700955836775,0.8339595939878979,0.7654527422201927,0.09076248884973959,406,188,218,0.4630541871921182,0.6831683168316832,0.7297619047619048,0.37777777777777777,0.8095238095238095,0.8095238095238095,0.5151515151515151,0.32328308207705203,0.65,0.9285714285714286,0.37777777777777777,0.3751996193310741,0.8321428571428571,0.6257487821376511,0.08327458442546672,101,21,80,0.2079207920792079
8,4,0.09717844289954455,0.07351366310745822,0.7635467980295566,0.7620677933177933,0.7434782608695653,0.8221153846153846,0.8221153846153846,0.7808219178082192,0.5255392705847982,0.702020202020202,0.7897727272727273,0.7434782608695653,0.5286736417620673,0.8335275835275835,0.8231798975825515,0.09717844289954455,406,208,198,0.5123152709359606,0.7524752475247525,0.7208333333333333,0.4375,0.6666666666666666,0.6666666666666666,0.5283018867924528,0.3701671239710651,0.775,0.8985507246376812,0.4375,0.385256282728319,0.8446428571428571,0.6395230582362557,0.07351366310745822,101,21,80,0.2079207920792079
9,4,0.09458704580395637,0.11688939407080699,0.7610837438423645,0.7611818954010436,0.77,0.751219512195122,0.751219512195122,0.7604938271604939,0.5222370496178576,0.7711442786069652,0.7524271844660194,0.77,0.5223954866724358,0.8486106055090401,0.834144122225862,0.09458704580395637,406,205,201,0.5049261083743842,0.6138613861386139,0.7035714285714285,0.3333333333333333,0.8571428571428571,0.8571428571428571,0.48,0.25777275296777846,0.55,0.9361702127659575,0.3333333333333333,0.33124982078334314,0.8095238095238095,0.628876440783734,0.11688939407080699,101,21,80,0.2079207920792079
10,4,0.10069899811267377,0.07470079910846457,0.7487684729064039,0.7454289048823186,0.7310924369747899,0.8207547169811321,0.8207547169811321,0.7733333333333333,0.4936665525504964,0.6701030927835051,0.7738095238095238,0.7310924369747899,0.4978303632930187,0.8315745963820267,0.8378410074026514,0.10069899811267377,406,212,194,0.5221674876847291,0.8118811881188119,0.7583333333333333,0.5384615384615384,0.6666666666666666,0.6666666666666666,0.5957446808510638,0.4749658002735978,0.85,0.9066666666666666,0.5384615384615384,0.4795653302553324,0.8476190476190476,0.672203597071183,0.07470079910846457,101,21,80,0.2079207920792079
