accuracy,balanced_accuracy,precision,recall,sensitivity,f1_score,cohen_kappa,specificity,npv,ppv,mcc,auroc,auc_pr,avg_loss,n_samples,n_positive,n_negative,class_ratio,val_loss,fold,best_epoch,best_val_auroc
0.6666666666666666,0.6556818181818183,0.35,0.6363636363636364,0.6363636363636364,0.45161290322580644,0.2401402278702892,0.675,0.8709677419354839,0.35,0.26230005651561317,0.7505681818181819,0.48676609854082115,0.07684605721060864,102,22,80,0.21568627450980393,0.07684605721060864,1,20,0.7505681818181819
0.7843137254901961,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.7843137254901961,0.0,0.0,0.6375000000000001,0.3870558190568849,0.08894172396200399,102,22,80,0.21568627450980393,0.08894172396200399,2,1,0.6375000000000001
0.46534653465346537,0.5922619047619048,0.2537313432835821,0.8095238095238095,0.8095238095238095,0.38636363636363635,0.10207441554165286,0.375,0.8823529411764706,0.2537313432835821,0.15846384630221075,0.6875,0.4627494074725725,0.06684173100471201,101,21,80,0.2079207920792079,0.06684173100471201,3,2,0.6875
0.2871287128712871,0.5148809523809523,0.21348314606741572,0.9047619047619048,0.9047619047619048,0.34545454545454546,0.013564839934888884,0.125,0.8333333333333334,0.21348314606741572,0.03732757159544094,0.7613095238095239,0.5377279554143859,0.08141705542595337,101,21,80,0.2079207920792079,0.08141705542595337,4,3,0.7613095238095239
0.6534653465346535,0.6407738095238096,0.325,0.6190476190476191,0.6190476190476191,0.4262295081967213,0.21111359071635794,0.6625,0.8688524590163934,0.325,0.23362084299692037,0.7327380952380953,0.44859648228378185,0.06325977855905678,101,21,80,0.2079207920792079,0.06325977855905678,5,14,0.7327380952380953
