accuracy,balanced_accuracy,precision,recall,sensitivity,f1_score,specificity,npv,ppv,mcc,auroc,auc_pr,n_samples,n_positive,n_negative,class_ratio,best_epoch,final_auroc,final_f1,best_auroc,fold,mil_architecture,foundation_model
0.5784313725490197,0.615909090909091,0.29411764705882354,0.6818181818181818,0.6818181818181818,0.410958904109589,0.55,0.8627450980392157,0.29411764705882354,0.19069251784911845,0.6829545454545455,0.40901641766647034,102,22,80,0.21568627450980393,14,0.6761363636363636,0.4225352112676056,0.6829545454545455,1,max,uni2-h
0.7843137254901961,0.68125,0.5,0.5,0.5,0.5,0.8625,0.8625,0.5,0.3625,0.6846590909090909,0.38268526838069994,102,22,80,0.21568627450980393,15,0.6846590909090909,0.5,0.6846590909090909,2,max,uni2-h
0.8316831683168316,0.6479166666666667,0.7,0.3333333333333333,0.3333333333333333,0.45161290322580644,0.9625,0.8461538461538461,0.7,0.4019583471213315,0.7124999999999999,0.5096712923225608,101,21,80,0.2079207920792079,11,0.6988095238095239,0.4864864864864865,0.7124999999999999,3,max,uni2-h
0.6336633663366337,0.6985119047619048,0.34,0.8095238095238095,0.8095238095238095,0.4788732394366197,0.5875,0.9215686274509803,0.34,0.3222560673168193,0.780952380952381,0.5200172704754922,101,21,80,0.2079207920792079,14,0.7660714285714286,0.47058823529411764,0.780952380952381,4,max,uni2-h
0.6633663366336634,0.6470238095238096,0.3333333333333333,0.6190476190476191,0.6190476190476191,0.43333333333333335,0.675,0.8709677419354839,0.3333333333333333,0.2451004788890958,0.7345238095238095,0.4597932407889564,101,21,80,0.2079207920792079,15,0.7345238095238095,0.43333333333333335,0.7345238095238095,5,max,uni2-h
