epoch,train_loss,val_loss,train_mse,train_rmse,train_mae,train_r2,train_spearman_correlation,train_spearman_p_value,train_c_index,train_binary_accuracy,train_precision,train_recall,train_f1_score,train_specificity,train_auroc,train_auprc,train_boundary_mae,train_boundary_rmse,train_pred_mean,train_pred_std,train_target_mean,train_target_std,train_pred_min,train_pred_max,train_avg_loss,train_n_samples,train_n_high_risk_actual,train_n_high_risk_predicted,val_mse,val_rmse,val_mae,val_r2,val_spearman_correlation,val_spearman_p_value,val_c_index,val_binary_accuracy,val_precision,val_recall,val_f1_score,val_specificity,val_auroc,val_auprc,val_boundary_mae,val_boundary_rmse,val_pred_mean,val_pred_std,val_target_mean,val_target_std,val_pred_min,val_pred_max,val_avg_loss,val_n_samples,val_n_high_risk_actual,val_n_high_risk_predicted
1,38.64029328688419,45.14450553555078,167.84896850585938,12.955653920426379,9.93110179901123,-0.3070260286331177,0.08089956351597308,0.10444303605363332,0.5275509816579956,0.5123762376237624,0.5704225352112676,0.37327188940092165,0.45125348189415043,0.6737967914438503,0.5262574237906306,0.5721603103844368,6.672489166259766,8.700036971791953,21.892723,6.431835,24.334158,11.332277,0.10484701,35.94316,38.64029328688419,404,217,142,188.44419860839844,13.727497900506066,11.34699535369873,-0.3842356204986572,0.1836806204785842,0.06327713913040492,0.5639363582793164,0.44660194174757284,0.273972602739726,0.8333333333333334,0.41237113402061853,0.3291139240506329,0.6429324894514767,0.3609979091989552,6.395478248596191,7.620982378014389,26.455261,4.199926,19.0,11.66773,10.085457,36.39475,45.14450553555078,103,24,73
2,37.69990202747438,38.72654669763502,154.67221069335938,12.436728295390205,9.777213096618652,0.005428194999694824,0.1745608829735872,0.00042370809579648735,0.5605101176708502,0.5396039603960396,0.5963855421686747,0.4541284403669725,0.515625,0.6397849462365591,0.568979974351386,0.5941259244906049,5.418728351593018,6.524628271278689,24.227654,4.290156,25.076733,12.47062,10.010004,36.39619,37.69990202747438,404,218,166,159.29348754882812,12.621152385928479,10.046185493469238,-0.1701061725616455,0.18425776579833913,0.0624374146786079,0.5643292084069927,0.6310679611650486,0.3333333333333333,0.5833333333333334,0.42424242424242425,0.6455696202531646,0.6460970464135021,0.3759702294396614,5.212118625640869,6.16310969000434,24.370218,3.7290988,19.0,11.66773,8.812749,33.3417,38.72654669763502,103,24,42
3,33.28657122902461,33.02101191549876,130.737548828125,11.4340521613348,8.901711463928223,0.03318917751312256,0.24797913365982585,4.4661071714756887e-07,0.5864974106353417,0.5816831683168316,0.6439393939393939,0.4106280193236715,0.5014749262536873,0.7614213197969543,0.614679124058952,0.6387321569901125,5.417243957519531,6.4025451367808115,23.191252,4.518898,24.084158,11.628654,8.976679,36.372852,33.28657122902461,404,207,132,138.3731231689453,11.763210580829764,8.747969627380371,-0.01643359661102295,0.16948284561261232,0.08699329662114395,0.5596150068748772,0.7087378640776699,0.3125,0.20833333333333334,0.25,0.8607594936708861,0.645042194092827,0.38856168406680647,4.244252681732178,5.267619946476083,21.886557,3.456163,19.0,11.66773,7.4120398,30.886581,33.02101191549876,103,24,16
4,33.107549340952644,34.054654324536884,133.1579132080078,11.53940696951138,8.818678855895996,0.026947021484375,0.25969678266006857,1.1915865301426566e-07,0.5895359268197152,0.599009900990099,0.6598639455782312,0.46411483253588515,0.5449438202247191,0.7435897435897436,0.6214942951785056,0.6481618628373176,5.096592426300049,6.143963786972137,23.570644,4.5400834,24.440594,11.698097,7.9919934,38.96667,33.107549340952644,404,209,147,141.6868438720703,11.90322829622579,8.998268127441406,-0.04077482223510742,0.14167543444460926,0.15343231260321272,0.5495973286191318,0.6796116504854369,0.2857142857142857,0.25,0.26666666666666666,0.810126582278481,0.6313291139240507,0.4053852753022997,4.477811336517334,5.4474533010427,22.302813,3.637904,19.0,11.66773,6.879352,32.007133,34.054654324536884,103,24,21
5,33.46321924456705,35.42955771514025,136.7207794189453,11.692766114950958,8.907113075256348,0.04996979236602783,0.27499305910723615,1.9222443232189757e-08,0.5950200234976061,0.5643564356435643,0.5873015873015873,0.37373737373737376,0.4567901234567901,0.7475728155339806,0.6447729724428753,0.6119182411256133,5.12788724899292,6.154512576551586,23.150778,4.031345,23.579208,11.996334,8.271901,35.424835,33.46321924456705,404,198,126,146.18356323242188,12.090639488150405,9.303725242614746,-0.07380592823028564,0.16243067946741602,0.1011552569850899,0.556668630917305,0.6796116504854369,0.32,0.3333333333333333,0.32653061224489793,0.7848101265822784,0.6424050632911393,0.41335481180969674,4.667830944061279,5.586900833399606,23.050201,3.6966686,19.0,11.66773,7.039019,32.55933,35.42955771514025,103,24,25
6,35.897149497216496,33.52819642920987,148.39495849609375,12.181746939421036,9.411711692810059,0.09759002923965454,0.34360520632636904,1.2263219704074152e-12,0.6199757471641867,0.6113861386138614,0.6418918918918919,0.47738693467336685,0.547550432276657,0.7414634146341463,0.6519181272214732,0.6457664024956676,5.191708564758301,6.236367884699439,23.498074,4.8956137,24.277227,12.823531,7.89607,40.49353,35.897149497216496,404,199,148,139.1064910888672,11.794341486020624,8.895718574523926,-0.021820664405822754,0.177084673967099,0.07354230953038267,0.5613828324494206,0.6893203883495146,0.3,0.25,0.2727272727272727,0.8227848101265823,0.6566455696202532,0.4274355638785826,4.439559459686279,5.343532446286502,22.180029,3.5314753,19.0,11.66773,6.642741,32.2247,33.52819642920987,103,24,20
7,30.593249938363297,35.05530805091711,115.33919525146484,10.739608710351828,8.292017936706543,0.15533185005187988,0.4149285789947303,3.042169631954592e-18,0.6439373839214646,0.6435643564356436,0.7463768115942029,0.4858490566037736,0.5885714285714285,0.8177083333333334,0.7041077044025158,0.734730393411843,4.860846042633057,5.913071986590685,23.691078,4.382213,24.351484,11.685449,8.130451,36.224632,30.593249938363297,404,212,138,144.48033142089844,12.01999714729161,9.207317352294922,-0.06129467487335205,0.2112406836524065,0.03219930328358347,0.5755254370457671,0.6699029126213593,0.2727272727272727,0.25,0.2608695652173913,0.7974683544303798,0.668776371308017,0.4417553806336288,4.605072975158691,5.535224650302939,22.97556,3.650867,19.0,11.66773,6.9909954,33.11741,35.05530805091711,103,24,22
8,32.17776357198202,35.763027063810526,129.98536682128906,11.401112525595433,8.568342208862305,0.16052520275115967,0.418576489833542,1.439710192327156e-18,0.6505637697445675,0.6336633663366337,0.7058823529411765,0.4263959390862944,0.5316455696202531,0.8309178743961353,0.7237303514063611,0.7090998189288846,4.581489086151123,5.668196901636591,22.928217,4.2941623,23.834158,12.443524,7.053885,36.084198,32.17776357198202,404,197,119,147.5596923828125,12.147415049417408,9.362062454223633,-0.08391439914703369,0.22089824866963945,0.024942749716379588,0.5778825378118247,0.6893203883495146,0.35714285714285715,0.4166666666666667,0.38461538461538464,0.7721518987341772,0.6787974683544304,0.4482508258421299,4.719867706298828,5.653360545584725,23.339186,3.8328815,19.0,11.66773,7.3085613,34.590378,35.763027063810526,103,24,28
9,28.916291237435313,30.60840300868437,108.13629150390625,10.398860105987879,7.937075138092041,0.11896002292633057,0.3335413300676473,5.92823979570773e-12,0.6188256160131754,0.6287128712871287,0.7288135593220338,0.4215686274509804,0.5341614906832298,0.84,0.6834803921568627,0.6970128970121008,4.922247886657715,6.0931959633955515,23.171818,4.522354,23.58911,11.078678,9.959168,38.43363,28.916291237435313,404,204,118,131.43531799316406,11.464524324766556,8.312857627868652,0.03452873229980469,0.2128456973035346,0.03088245136808243,0.5757218621096052,0.7475728155339806,0.4166666666666667,0.20833333333333334,0.2777777777777778,0.9113924050632911,0.6782700421940928,0.44405515849925375,4.347718238830566,5.261034314245067,20.684542,3.7168064,19.0,11.66773,6.26204,32.448868,30.60840300868437,103,24,12
10,27.695191241450388,34.3570605189431,97.6211929321289,9.880343765888357,7.717116355895996,0.21200263500213623,0.4494867001204602,1.742148042144901e-21,0.6622462924533077,0.6311881188118812,0.7076923076923077,0.45320197044334976,0.5525525525525525,0.8109452736318408,0.7212950028184202,0.7178377801744049,4.597436428070068,5.48360774658956,23.159874,4.73033,23.408417,11.130371,10.9198885,37.808376,27.695191241450388,404,203,130,142.8921356201172,11.95374985601243,9.072903633117676,-0.049628376960754395,0.232358705733345,0.018185168404572547,0.5827931644077784,0.6990291262135923,0.34782608695652173,0.3333333333333333,0.3404255319148936,0.810126582278481,0.6919831223628693,0.4573622246765927,4.560795307159424,5.484631133008047,22.797205,3.9874058,19.0,11.66773,7.389275,35.18713,34.3570605189431,103,24,23
