accuracy,balanced_accuracy,precision,recall,sensitivity,f1_score,specificity,npv,ppv,mcc,auroc,auc_pr,n_samples,n_positive,n_negative,class_ratio,best_epoch,final_auroc,final_f1,best_auroc,fold,mil_architecture,foundation_model
0.696078431372549,0.7403409090909091,0.4,0.8181818181818182,0.8181818181818182,0.5373134328358209,0.6625,0.9298245614035088,0.4,0.39817165878105804,0.8227272727272728,0.52262103350758,102,22,80,0.21568627450980393,2,0.7880681818181818,0.5217391304347826,0.8227272727272728,1,mean,uni2-h
0.8333333333333334,0.8278409090909091,0.5806451612903226,0.8181818181818182,0.8181818181818182,0.6792452830188679,0.8375,0.9436619718309859,0.5806451612903226,0.5863264059640126,0.90625,0.7493883234455336,102,22,80,0.21568627450980393,7,0.8721590909090909,0.6,0.90625,2,mean,uni2-h
0.7326732673267327,0.6732142857142858,0.4,0.5714285714285714,0.5714285714285714,0.47058823529411764,0.775,0.8732394366197183,0.4,0.30766531765234234,0.781547619047619,0.5226502700337439,101,21,80,0.2079207920792079,14,0.7446428571428572,0.4528301886792453,0.781547619047619,3,mean,uni2-h
0.8712871287128713,0.7958333333333334,0.7,0.6666666666666666,0.6666666666666666,0.6829268292682927,0.925,0.9135802469135802,0.7,0.6025238413738234,0.8964285714285716,0.7316061234402562,101,21,80,0.2079207920792079,8,0.894047619047619,0.7692307692307693,0.8964285714285716,4,mean,uni2-h
0.8118811881188119,0.7583333333333333,0.5384615384615384,0.6666666666666666,0.6666666666666666,0.5957446808510638,0.85,0.9066666666666666,0.5384615384615384,0.4795653302553324,0.8226190476190476,0.5953751092304012,101,21,80,0.2079207920792079,9,0.8172619047619047,0.5531914893617021,0.8226190476190476,5,mean,uni2-h
