epoch,fold,train_loss,val_loss,train_accuracy,train_balanced_accuracy,train_precision,train_recall,train_sensitivity,train_f1_score,train_specificity,train_npv,train_ppv,train_mcc,train_auroc,train_auc_pr,train_avg_loss,train_n_samples,train_n_positive,train_n_negative,train_class_ratio,val_accuracy,val_balanced_accuracy,val_precision,val_recall,val_sensitivity,val_f1_score,val_specificity,val_npv,val_ppv,val_mcc,val_auroc,val_auc_pr,val_avg_loss,val_n_samples,val_n_positive,val_n_negative,val_class_ratio
1,4,0.07187748441070903,0.07248424624021237,0.5172413793103449,0.5005102040816327,0.5175,0.9857142857142858,0.9857142857142858,0.6786885245901639,0.015306122448979591,0.5,0.5175,0.004225771273642583,0.5649416909620991,0.5807326747490893,0.07187748441070903,406,210,196,0.5172413793103449,0.22772277227722773,0.5125,0.21212121212121213,1.0,1.0,0.35,0.025,1.0,0.21212121212121213,0.07282190812544191,0.594047619047619,0.39540956038155506,0.07248424624021237,101,21,80,0.2079207920792079
2,4,0.06714378421505292,0.07231286612267677,0.4827586206896552,0.5047169811320755,0.4801980198019802,1.0,1.0,0.6488294314381271,0.009433962264150943,1.0,0.4801980198019802,0.0673065375586346,0.697845749854114,0.6751121557855844,0.06714378421505292,406,194,212,0.47783251231527096,0.2376237623762376,0.51875,0.21428571428571427,1.0,1.0,0.35294117647058826,0.0375,1.0,0.21428571428571427,0.08964214570007953,0.744047619047619,0.5115171599810526,0.07231286612267677,101,21,80,0.2079207920792079
3,4,0.05987517290986052,0.06436757671718414,0.541871921182266,0.5327604204597869,0.5268542199488491,0.9951690821256038,0.9951690821256038,0.6889632107023411,0.07035175879396985,0.9333333333333333,0.5268542199488491,0.1736429539940211,0.8332726434102882,0.7911601047315481,0.05987517290986052,406,207,199,0.5098522167487685,0.32673267326732675,0.575,0.23595505617977527,1.0,1.0,0.38181818181818183,0.15,1.0,0.23595505617977527,0.18813096084102238,0.8107142857142857,0.6171774692900438,0.06436757671718414,101,21,80,0.2079207920792079
4,4,0.05589313615186542,0.061244405949345,0.645320197044335,0.6311580994045449,0.5954415954415955,0.990521327014218,0.990521327014218,0.7437722419928826,0.2717948717948718,0.9636363636363636,0.5954415954415955,0.3829558787422829,0.8413415967918337,0.8205306428339423,0.05589313615186542,406,211,195,0.5197044334975369,0.42574257425742573,0.6375,0.26582278481012656,1.0,1.0,0.42,0.275,1.0,0.26582278481012656,0.270372457589128,0.8607142857142858,0.67368848376992,0.061244405949345,101,21,80,0.2079207920792079
5,4,0.04655735443035761,0.05513758971714056,0.7463054187192119,0.7292200034135518,0.6838709677419355,0.9769585253456221,0.9769585253456221,0.8045540796963947,0.48148148148148145,0.9479166666666666,0.6838709677419355,0.5381790849072075,0.901592178089874,0.903586679467811,0.04655735443035761,406,217,189,0.5344827586206896,0.5643564356435643,0.7074404761904762,0.31746031746031744,0.9523809523809523,0.9523809523809523,0.47619047619047616,0.4625,0.9736842105263158,0.31746031746031744,0.34754901676108546,0.8809523809523809,0.7043946459583641,0.05513758971714056,101,21,80,0.2079207920792079
6,4,0.048684009040395416,0.04904228534836035,0.7241379310344828,0.7183857808857809,0.66,0.9519230769230769,0.9519230769230769,0.7795275590551181,0.48484848484848486,0.9056603773584906,0.66,0.4970556975341485,0.8696824009324009,0.8452220384267543,0.048684009040395416,406,208,198,0.5123152709359606,0.6138613861386139,0.7035714285714285,0.3333333333333333,0.8571428571428571,0.8571428571428571,0.48,0.55,0.9361702127659575,0.3333333333333333,0.33124982078334314,0.8613095238095239,0.6982277882586054,0.04904228534836035,101,21,80,0.2079207920792079
7,4,0.042931659959767964,0.04501840088946315,0.7783251231527094,0.7700085065013975,0.7064846416382252,0.981042654028436,0.981042654028436,0.8214285714285714,0.558974358974359,0.9646017699115044,0.7064846416382252,0.6019950825645085,0.905188965852473,0.8920839803287943,0.042931659959767964,406,211,195,0.5197044334975369,0.6633663366336634,0.7348214285714285,0.3673469387755102,0.8571428571428571,0.8571428571428571,0.5142857142857142,0.6125,0.9423076923076923,0.3673469387755102,0.3813490339170044,0.8755952380952381,0.7212466259330881,0.04501840088946315,101,21,80,0.2079207920792079
8,4,0.04218443182717059,0.041336977997651465,0.7881773399014779,0.7949815211048434,0.7076923076923077,0.9484536082474226,0.9484536082474226,0.8105726872246696,0.6415094339622641,0.9315068493150684,0.7076923076923077,0.6140878432650649,0.9155319976658238,0.8990738460319379,0.04218443182717059,406,194,212,0.47783251231527096,0.7821782178217822,0.7922619047619048,0.4857142857142857,0.8095238095238095,0.8095238095238095,0.6071428571428571,0.775,0.9393939393939394,0.4857142857142857,0.49848357966954626,0.8738095238095238,0.7338660704433617,0.041336977997651465,101,21,80,0.2079207920792079
9,4,0.03740263138167268,0.048260134644806385,0.8423645320197044,0.8457482993197278,0.7773109243697479,0.9438775510204082,0.9438775510204082,0.8525345622119815,0.7476190476190476,0.9345238095238095,0.7773109243697479,0.7015919735008498,0.9354956268221574,0.9206979338167608,0.03740263138167268,406,196,210,0.4827586206896552,0.6336633663366337,0.7160714285714285,0.34615384615384615,0.8571428571428571,0.8571428571428571,0.4931506849315068,0.575,0.9387755102040817,0.34615384615384615,0.3508991110567113,0.8732142857142857,0.7334680604793569,0.048260134644806385,101,21,80,0.2079207920792079
10,4,0.03407793643646965,0.04204282650831514,0.8374384236453202,0.8434643065551448,0.753968253968254,0.979381443298969,0.979381443298969,0.852017937219731,0.7075471698113207,0.974025974025974,0.753968253968254,0.7071633936993423,0.9465814043960319,0.9281453392074618,0.03407793643646965,406,194,212,0.47783251231527096,0.7920792079207921,0.7985119047619047,0.5,0.8095238095238095,0.8095238095238095,0.6181818181818182,0.7875,0.9402985074626866,0.5,0.5127072188423142,0.8630952380952381,0.723916845016835,0.04204282650831514,101,21,80,0.2079207920792079
11,4,0.03314528440800952,0.05122831592766138,0.8522167487684729,0.8569656279646792,0.7829787234042553,0.9533678756476683,0.9533678756476683,0.8598130841121495,0.7605633802816901,0.9473684210526315,0.7829787234042553,0.7220925523134316,0.9477729937483276,0.9349174855398973,0.03314528440800952,406,193,213,0.4753694581280788,0.6633663366336634,0.7348214285714285,0.3673469387755102,0.8571428571428571,0.8571428571428571,0.5142857142857142,0.6125,0.9423076923076923,0.3673469387755102,0.3813490339170044,0.8535714285714286,0.6897679574695093,0.05122831592766138,101,21,80,0.2079207920792079
12,4,0.03298018821606449,0.044429936374609284,0.8596059113300493,0.8688399369209541,0.7813953488372093,0.9438202247191011,0.9438202247191011,0.8549618320610687,0.793859649122807,0.9476439790575916,0.7813953488372093,0.7333468752420141,0.9453232801103884,0.9237267948518626,0.03298018821606449,406,178,228,0.43842364532019706,0.801980198019802,0.8047619047619048,0.5151515151515151,0.8095238095238095,0.8095238095238095,0.6296296296296297,0.8,0.9411764705882353,0.5151515151515151,0.5273924271929009,0.8553571428571429,0.7236297509554388,0.044429936374609284,101,21,80,0.2079207920792079
13,4,0.025207169883537526,0.04867239649264285,0.9113300492610837,0.9066358212589797,0.8653061224489796,0.986046511627907,0.986046511627907,0.9217391304347826,0.8272251308900523,0.9813664596273292,0.8653061224489796,0.8298040741645714,0.9747717033970534,0.9741303519874583,0.025207169883537526,406,215,191,0.5295566502463054,0.7821782178217822,0.7922619047619048,0.4857142857142857,0.8095238095238095,0.8095238095238095,0.6071428571428571,0.775,0.9393939393939394,0.4857142857142857,0.49848357966954626,0.8505952380952381,0.7128041660794553,0.04867239649264285,101,21,80,0.2079207920792079
14,4,0.029661119995437853,0.04811598379344035,0.8768472906403941,0.8758645795413178,0.8163265306122449,0.975609756097561,0.975609756097561,0.8888888888888888,0.7761194029850746,0.968944099378882,0.8163265306122449,0.7683168814594155,0.951632083485014,0.9364963751048765,0.029661119995437853,406,205,201,0.5049261083743842,0.7524752475247525,0.7735119047619048,0.4473684210526316,0.8095238095238095,0.8095238095238095,0.576271186440678,0.7375,0.9365079365079365,0.4473684210526316,0.45824612109531926,0.8523809523809524,0.7259542048627783,0.04811598379344035,101,21,80,0.2079207920792079
15,4,0.02137334537509756,0.045175831245545015,0.916256157635468,0.9203460038986355,0.8577981651376146,0.9842105263157894,0.9842105263157894,0.9166666666666666,0.8564814814814815,0.9840425531914894,0.8577981651376146,0.8412661669992388,0.9808479532163743,0.9757340987341533,0.02137334537509756,406,190,216,0.46798029556650245,0.7722772277227723,0.7860119047619047,0.4722222222222222,0.8095238095238095,0.8095238095238095,0.5964912280701754,0.7625,0.9384615384615385,0.4722222222222222,0.4846863824122659,0.8714285714285714,0.73941746265844,0.045175831245545015,101,21,80,0.2079207920792079
16,4,0.02276230988768386,0.04638337086921988,0.8940886699507389,0.886926096603516,0.83984375,0.9907834101382489,0.9907834101382489,0.9090909090909091,0.783068783068783,0.9866666666666667,0.83984375,0.799748021970644,0.9768853778070368,0.9771574401735528,0.02276230988768386,406,217,189,0.5344827586206896,0.7821782178217822,0.7922619047619048,0.4857142857142857,0.8095238095238095,0.8095238095238095,0.6071428571428571,0.775,0.9393939393939394,0.4857142857142857,0.49848357966954626,0.861904761904762,0.7286245872326491,0.04638337086921988,101,21,80,0.2079207920792079
17,4,0.0240613194433607,0.04375654740187411,0.9187192118226601,0.9218054440633437,0.8636363636363636,0.9844559585492227,0.9844559585492227,0.9200968523002422,0.8591549295774648,0.9838709677419355,0.8636363636363636,0.8455568653366408,0.9703471259334939,0.9611228627934162,0.0240613194433607,406,193,213,0.4753694581280788,0.7920792079207921,0.780952380952381,0.5,0.7619047619047619,0.7619047619047619,0.6037735849056604,0.8,0.927536231884058,0.5,0.490137373174573,0.8732142857142857,0.7558287328390829,0.04375654740187411,101,21,80,0.2079207920792079
18,4,0.022561409119767704,0.04555877682287246,0.9064039408866995,0.9076941747572815,0.8432203389830508,0.995,0.995,0.9128440366972477,0.8203883495145631,0.9941176470588236,0.8432203389830508,0.8262902870205677,0.9718446601941748,0.9639841982390069,0.022561409119767704,406,200,206,0.49261083743842365,0.8118811881188119,0.7934523809523809,0.5333333333333333,0.7619047619047619,0.7619047619047619,0.6274509803921569,0.825,0.9295774647887324,0.5333333333333333,0.5212336824831779,0.8642857142857143,0.7382880898550375,0.04555877682287246,101,21,80,0.2079207920792079
