accuracy,balanced_accuracy,precision,recall,sensitivity,f1_score,specificity,npv,ppv,mcc,auroc,auc_pr,n_samples,n_positive,n_negative,class_ratio,best_epoch,final_auroc,final_f1,best_auroc,fold,mil_architecture,foundation_model
0.803921568627451,0.7102272727272727,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.875,0.875,0.5454545454545454,0.42045454545454547,0.8051136363636364,0.5534186618125366,102,22,80,0.21568627450980393,5,0.7772727272727272,0.5306122448979592,0.8051136363636364,1,acmil_clam,virchow2
0.8431372549019608,0.8011363636363636,0.6153846153846154,0.7272727272727273,0.7272727272727273,0.6666666666666666,0.875,0.9210526315789473,0.6153846153846154,0.5684026070835869,0.90625,0.7823007599081901,102,22,80,0.21568627450980393,13,0.8681818181818182,0.6222222222222222,0.90625,2,acmil_clam,virchow2
0.8316831683168316,0.7357142857142858,0.6,0.5714285714285714,0.5714285714285714,0.5853658536585366,0.9,0.8888888888888888,0.6,0.48007935851918326,0.8101190476190476,0.5910812691017131,101,21,80,0.2079207920792079,13,0.7833333333333333,0.4897959183673469,0.8101190476190476,3,acmil_clam,virchow2
0.8415841584158416,0.7068452380952381,0.6666666666666666,0.47619047619047616,0.47619047619047616,0.5555555555555556,0.9375,0.872093023255814,0.6666666666666666,0.472101422023133,0.881547619047619,0.6429583376281105,101,21,80,0.2079207920792079,1,0.8553571428571429,0.7027027027027027,0.881547619047619,4,acmil_clam,virchow2
0.8712871287128713,0.7782738095238095,0.7222222222222222,0.6190476190476191,0.6190476190476191,0.6666666666666666,0.9375,0.9036144578313253,0.7222222222222222,0.5901761721693518,0.8726190476190476,0.668136862110527,101,21,80,0.2079207920792079,13,0.8559523809523809,0.6666666666666666,0.8726190476190476,5,acmil_clam,virchow2
