Model,Feature_Extractor,MIL_Architecture,Mean_AUC,Std_AUC,CI_Lower,CI_Upper,Sensitivity_at_90_Spec,Specificity_at_90_Sens,N_Folds
resnet18_acmil,resnet18,acmil,0.6585991932526586,0.030795570705256486,0.6316056853675396,0.6855927011377776,0.2962962962962963,0.19801980198019797,5
