epoch,train_loss,val_loss,train_mse,train_rmse,train_mae,train_r2,train_spearman_correlation,train_spearman_p_value,train_c_index,train_binary_accuracy,train_precision,train_recall,train_f1_score,train_specificity,train_auroc,train_auprc,train_boundary_mae,train_boundary_rmse,train_pred_mean,train_pred_std,train_target_mean,train_target_std,train_pred_min,train_pred_max,train_avg_loss,train_n_samples,train_n_high_risk_actual,train_n_high_risk_predicted,val_mse,val_rmse,val_mae,val_r2,val_spearman_correlation,val_spearman_p_value,val_c_index,val_binary_accuracy,val_precision,val_recall,val_f1_score,val_specificity,val_auroc,val_auprc,val_boundary_mae,val_boundary_rmse,val_pred_mean,val_pred_std,val_target_mean,val_target_std,val_pred_min,val_pred_max,val_avg_loss,val_n_samples,val_n_high_risk_actual,val_n_high_risk_predicted
1,55.11174513201925,36.82306281271056,286.7294006347656,16.93308597494165,13.315451622009277,-1.1330387592315674,0.043772116593687176,0.38021336175222475,0.5148835093748421,0.5297029702970297,0.6206896551724138,0.09137055837563451,0.1592920353982301,0.9468599033816425,0.5341965227200275,0.5177325167011813,11.771265029907227,14.362710227124941,14.178286,8.396326,23.517326,11.594092,0.08403106,29.162174,55.11174513201925,404,197,29,151.72166442871094,12.317534835701133,9.69265079498291,-0.11448657512664795,-0.011399994220683591,0.9090086939152231,0.4989196621488902,0.6504854368932039,0.16666666666666666,0.125,0.14285714285714285,0.810126582278481,0.4720464135021097,0.23293450899369203,5.050726413726807,5.7293000176833955,22.609112,2.3600388,19.0,11.66773,15.2659025,27.432323,36.82306281271056,103,24,18
2,35.166194773381875,39.03140685433359,144.24075317382812,12.010027192884625,9.235214233398438,0.0029967427253723145,0.1563491804800292,0.0016201756332815062,0.554985560115519,0.5445544554455446,0.6143790849673203,0.4292237442922374,0.5053763440860215,0.6810810810810811,0.5857336788843639,0.601540622270851,5.189983367919922,6.222220061316947,23.9917,2.8578565,24.606436,12.028064,10.242888,30.940212,35.166194773381875,404,219,153,159.71336364746094,12.637775264953122,10.124112129211426,-0.17319047451019287,-0.047452338528043134,0.6340889825719805,0.4857591828717344,0.5825242718446602,0.1724137931034483,0.20833333333333334,0.18867924528301888,0.6962025316455697,0.4688818565400844,0.2752560665610321,5.3626837730407715,6.175641033552142,23.264652,2.7965646,19.0,11.66773,16.005949,29.357115,39.03140685433359,103,24,29
3,31.660814790435953,36.593413741481534,128.19183349609375,11.322183247770447,8.544366836547852,0.015276074409484863,0.24298531705412396,7.689511051023917e-07,0.5856482946276024,0.594059405940594,0.6521739130434783,0.16853932584269662,0.26785714285714285,0.9292035398230089,0.6288654668390175,0.5740129912673599,4.909687519073486,5.923060477173922,21.546297,2.9356883,22.48515,11.409666,9.991426,29.395412,31.660814790435953,404,178,46,151.3971710205078,12.304355774298296,9.602644920349121,-0.11210310459136963,-0.03172100609815092,0.750421090519704,0.4887055588293066,0.6699029126213593,0.2222222222222222,0.16666666666666666,0.19047619047619047,0.8227848101265823,0.49208860759493667,0.2721566893807506,4.962210178375244,5.760871892213547,22.25516,2.618581,19.0,11.66773,15.191872,28.508474,36.593413741481534,103,24,18
4,31.958431513480942,38.510231553899004,126.21727752685547,11.234646301813665,8.588264465332031,0.041727662086486816,0.26044553144232846,1.0926752261575458e-07,0.5906127108968666,0.5643564356435643,0.6590909090909091,0.39908256880733944,0.49714285714285716,0.7580645161290323,0.6202032159416001,0.6503371015452774,4.622122287750244,5.460893491641343,23.688347,2.863504,24.391088,11.4766445,14.6944895,30.929235,31.958431513480942,404,218,132,158.0802001953125,12.572994877725533,9.9956636428833,-0.16119384765625,-0.022167876900683184,0.8241107241896224,0.49243763504223137,0.6504854368932039,0.2692307692307692,0.2916666666666667,0.28,0.759493670886076,0.5126582278481012,0.3026026433176252,5.1814093589782715,6.031940321872462,23.087376,2.8463526,19.0,11.66773,14.467798,29.12832,38.510231553899004,103,24,26
5,32.84697009591534,38.52343847326826,127.26593780517578,11.281220581354475,8.78197956085205,0.12382221221923828,0.3670506261327005,2.489136554923487e-14,0.6300453815717951,0.6287128712871287,0.6590909090909091,0.453125,0.5370370370370371,0.7877358490566038,0.6852152122641509,0.65020049570624,4.887136936187744,5.851548157943038,23.319017,3.5204225,23.863861,12.052023,12.080149,32.981567,32.84697009591534,404,192,132,160.1726837158203,12.65593472311786,9.976614952087402,-0.17656445503234863,-0.013631622790402753,0.8912965495582443,0.49695541151050876,0.6407766990291263,0.24,0.25,0.24489795918367346,0.759493670886076,0.5226793248945147,0.29209089531282767,5.179087162017822,6.149448723624922,23.032198,3.4461043,19.0,11.66773,13.963619,32.475254,38.52343847326826,103,24,25
6,34.18224464289139,37.70791176317748,147.76129150390625,12.15571024267633,8.947103500366211,0.06495678424835205,0.3344058274359395,5.189346157620851e-12,0.6166731987306725,0.6460396039603961,0.6994818652849741,0.6136363636363636,0.6537530266343826,0.6847826086956522,0.7070405138339921,0.7179212569874881,4.261348247528076,5.377956375767945,24.294662,4.124739,24.940594,12.570846,11.923567,34.521088,34.18224464289139,404,220,193,158.31472778320312,12.582318060802752,9.767372131347656,-0.1629166603088379,-0.008156987185870034,0.9348253108115174,0.49833038695737575,0.6699029126213593,0.3076923076923077,0.3333333333333333,0.32,0.7721518987341772,0.5469409282700421,0.30045423824383827,5.081427574157715,6.297082485822458,22.636993,3.8581402,19.0,11.66773,11.416431,33.387302,37.70791176317748,103,24,26
7,30.115313331643847,35.590274080641464,110.99166870117188,10.535258359488479,8.150282859802246,0.19230806827545166,0.4465516786844567,3.396938953432576e-21,0.6563717799483779,0.6905940594059405,0.7480314960629921,0.5053191489361702,0.6031746031746031,0.8518518518518519,0.7417011426319937,0.7093409166054929,4.375633239746094,5.429724735708653,23.032536,4.1745377,23.002476,11.722556,11.425833,36.28154,30.115313331643847,404,188,127,151.1118621826172,12.292756492447786,9.295687675476074,-0.11000728607177734,0.02457539737737529,0.8053676843842272,0.5075623649577686,0.6893203883495146,0.3,0.25,0.2727272727272727,0.8227848101265823,0.5690928270042194,0.2993103304337994,4.905520439147949,6.2654152547304465,21.653767,4.054025,19.0,11.66773,9.906584,32.4798,35.590274080641464,103,24,20
8,27.839467428578345,38.47960209960666,106.00920104980469,10.296076973770383,7.714164733886719,0.24998915195465088,0.5382281261398533,1.016451278261666e-31,0.6963231669552687,0.6955445544554455,0.7916666666666666,0.5507246376811594,0.6495726495726496,0.8477157360406091,0.7877584050614288,0.7836677381306061,4.3238372802734375,5.34429125805315,23.38275,4.9138026,23.977722,11.8888,8.55738,35.79516,27.839467428578345,404,207,144,163.99313354492188,12.8059803820294,9.898818969726562,-0.20462799072265625,-0.011378007732311976,0.9091834341970213,0.4985268120212139,0.6601941747572816,0.2962962962962963,0.3333333333333333,0.3137254901960784,0.759493670886076,0.5342827004219409,0.2760297355128828,5.449406147003174,6.857831290291671,22.45823,4.652572,19.0,11.66773,8.618651,34.93269,38.47960209960666,103,24,27
9,26.462551728106007,37.91224202921713,102.50532531738281,10.124491360921931,7.299144268035889,0.2546497583389282,0.5527878762937534,1.050399432841838e-33,0.7009028347749227,0.7475247524752475,0.7865853658536586,0.6581632653061225,0.7166666666666667,0.8317307692307693,0.8306514913657772,0.8303458054253559,3.8799421787261963,5.2200615428351345,23.719671,5.297671,23.76485,11.727164,10.100028,36.670753,26.462551728106007,404,196,164,163.87399291992188,12.801327779567316,9.78395938873291,-0.20375275611877441,-0.03122081348769663,0.7542305249630147,0.48850913376546845,0.6796116504854369,0.32,0.3333333333333333,0.32653061224489793,0.7848101265822784,0.5158227848101266,0.2722098894206262,5.445530414581299,6.898009756787557,21.904495,4.671197,19.0,11.66773,8.137788,35.184948,37.91224202921713,103,24,25
10,24.250316317426474,37.19951456727785,87.84419250488281,9.372523273104358,6.891659736633301,0.35113024711608887,0.6216802738174996,1.435384058033731e-44,0.7312343461431426,0.745049504950495,0.8181818181818182,0.6030927835051546,0.6943620178041543,0.8761904761904762,0.8585174275895926,0.839168574947301,3.7028825283050537,4.795940494527719,23.174332,5.597765,23.029703,11.635305,9.770747,38.580738,24.250316317426474,404,194,143,166.67124938964844,12.910121974235892,9.60018253326416,-0.22430026531219482,-0.009701537993976155,0.922519517107912,0.4955804360636417,0.6699029126213593,0.2916666666666667,0.2916666666666667,0.2916666666666667,0.7848101265822784,0.5332278481012658,0.25888642860491645,5.314820289611816,6.95342399725808,21.449356,4.884593,19.0,11.66773,8.229863,34.8806,37.19951456727785,103,24,24
