accuracy,balanced_accuracy,precision,recall,sensitivity,f1_score,cohen_kappa,specificity,npv,ppv,mcc,auroc,auc_pr,avg_loss,n_samples,n_positive,n_negative,class_ratio,val_loss,fold,best_epoch,best_val_auroc
0.21568627450980393,0.5,0.21568627450980393,1.0,1.0,0.3548387096774194,0.0,0.0,0.0,0.21568627450980393,0.0,0.7340909090909091,0.4635193028807286,0.9338275858989129,102,22,80,0.21568627450980393,0.9338275858989129,1,3,0.7340909090909091
0.3137254901960784,0.5460227272727273,0.23333333333333334,0.9545454545454546,0.9545454545454546,0.375,0.043408360128617485,0.1375,0.9166666666666666,0.23333333333333334,0.11750241777009604,0.65625,0.4141888826003176,0.882674800661894,102,22,80,0.21568627450980393,0.882674800661894,2,24,0.65625
0.2079207920792079,0.5,0.2079207920792079,1.0,1.0,0.3442622950819672,0.0,0.0,0.0,0.2079207920792079,0.0,0.7125,0.4718915800563114,0.9338043865102988,101,21,80,0.2079207920792079,0.9338043865102988,3,1,0.7125
0.3069306930693069,0.5273809523809524,0.21839080459770116,0.9047619047619048,0.9047619047619048,0.35185185185185186,0.02536531568789646,0.15,0.8571428571428571,0.21839080459770116,0.064314595470658,0.7696428571428571,0.5612861220242922,0.8377863971086649,101,21,80,0.2079207920792079,0.8377863971086649,4,22,0.7696428571428571
0.2376237623762376,0.51875,0.21428571428571427,1.0,1.0,0.35294117647058826,0.01594331266607607,0.0375,1.0,0.21428571428571427,0.08964214570007953,0.7095238095238096,0.44547936149213274,0.9156507253646851,101,21,80,0.2079207920792079,0.9156507253646851,5,8,0.7095238095238096
