accuracy,balanced_accuracy,precision,recall,sensitivity,f1_score,specificity,npv,ppv,mcc,auroc,auc_pr,avg_loss,n_samples,n_positive,n_negative,class_ratio,val_loss,fold,best_epoch,best_val_loss
0.7254901960784313,0.709659090909091,0.4166666666666667,0.6818181818181818,0.6818181818181818,0.5172413793103449,0.7375,0.8939393939393939,0.4166666666666667,0.36089162998750934,0.8039772727272727,0.5516769890278526,0.054919323310829125,102,22,80,0.21568627450980393,0.054919323310829125,1,12,0.054919323310829125
0.7450980392156863,0.7551136363636364,0.4473684210526316,0.7727272727272727,0.7727272727272727,0.5666666666666667,0.7375,0.921875,0.4473684210526316,0.4340484577742124,0.8727272727272728,0.6899761290933901,0.04487284200373464,102,22,80,0.21568627450980393,0.04487284200373464,2,18,0.04487284200373464
0.6534653465346535,0.7110119047619048,0.3541666666666667,0.8095238095238095,0.8095238095238095,0.4927536231884058,0.6125,0.9245283018867925,0.3541666666666667,0.34295176384449333,0.8285714285714286,0.5945965645692113,0.05267517755811031,101,21,80,0.2079207920792079,0.05267517755811031,3,7,0.05267517755811031
0.8415841584158416,0.812202380952381,0.5925925925925926,0.7619047619047619,0.7619047619047619,0.6666666666666666,0.8625,0.9324324324324325,0.5925925925925926,0.5725627701351114,0.8988095238095237,0.776142068660076,0.03593474022972469,101,21,80,0.2079207920792079,0.03593474022972469,4,19,0.03593474022972469
0.7920792079207921,0.7985119047619047,0.5,0.8095238095238095,0.8095238095238095,0.6181818181818182,0.7875,0.9402985074626866,0.5,0.5127072188423142,0.8619047619047618,0.629904667970824,0.04461560906090129,101,21,80,0.2079207920792079,0.04461560906090129,5,19,0.04461560906090129
