accuracy,balanced_accuracy,precision,recall,sensitivity,f1_score,cohen_kappa,specificity,npv,ppv,mcc,auroc,auc_pr,avg_loss,n_samples,n_positive,n_negative,class_ratio,val_loss,fold,best_epoch,best_val_loss
0.5490196078431373,0.6301136363636364,0.29310344827586204,0.7727272727272727,0.7727272727272727,0.425,0.16333808844507847,0.4875,0.8863636363636364,0.29310344827586204,0.21610698734666423,0.7017045454545454,0.4799410000232073,0.07076326239364468,102,22,80,0.21568627450980393,0.07076326239364468,1,2,0.07076326239364468
0.7352941176470589,0.5840909090909091,0.3684210526315789,0.3181818181818182,0.3181818181818182,0.34146341463414637,0.17692767483562466,0.85,0.8192771084337349,0.3684210526315789,0.17767222066870286,0.6528409090909091,0.4336388967469366,0.07911584793142609,102,22,80,0.21568627450980393,0.07911584793142609,2,3,0.07911584793142609
0.6138613861386139,0.5982142857142857,0.2857142857142857,0.5714285714285714,0.5714285714285714,0.38095238095238093,0.14350945857795172,0.625,0.847457627118644,0.2857142857142857,0.16173672616997858,0.6351190476190476,0.444948893291284,0.08642945223478404,101,21,80,0.2079207920792079,0.08642945223478404,3,7,0.08642945223478404
0.5346534653465347,0.6360119047619048,0.2833333333333333,0.8095238095238095,0.8095238095238095,0.41975308641975306,0.16145557322027904,0.4625,0.9024390243902439,0.2833333333333333,0.22479880883178047,0.7065476190476191,0.4821303170029873,0.06031498790829267,101,21,80,0.2079207920792079,0.06031498790829267,4,1,0.06031498790829267
0.6831683168316832,0.606845238095238,0.3225806451612903,0.47619047619047616,0.47619047619047616,0.38461538461538464,0.1817721518987342,0.7375,0.8428571428571429,0.3225806451612903,0.1880225510452351,0.6904761904761905,0.527569203232654,0.06571381606146035,101,21,80,0.2079207920792079,0.06571381606146035,5,5,0.06571381606146035
