epoch,fold,train_loss,val_loss,train_accuracy,train_balanced_accuracy,train_precision,train_recall,train_sensitivity,train_f1_score,train_cohen_kappa,train_specificity,train_npv,train_ppv,train_mcc,train_auroc,train_auc_pr,train_avg_loss,train_n_samples,train_n_positive,train_n_negative,train_class_ratio,val_accuracy,val_balanced_accuracy,val_precision,val_recall,val_sensitivity,val_f1_score,val_cohen_kappa,val_specificity,val_npv,val_ppv,val_mcc,val_auroc,val_auc_pr,val_avg_loss,val_n_samples,val_n_positive,val_n_negative,val_class_ratio
1,3,0.19282160548892774,0.10384099543103664,0.5689655172413793,0.563416770050354,0.576,0.676056338028169,0.676056338028169,0.6220302375809935,0.12798546847001646,0.45077720207253885,0.5576923076923077,0.576,0.13021777401279935,0.613004451579946,0.6333511546526699,0.19282160548892774,406,213,193,0.5246305418719212,0.5445544554455446,0.5720238095238095,0.2549019607843137,0.6190476190476191,0.6190476190476191,0.3611111111111111,0.09434697855750485,0.525,0.84,0.2549019607843137,0.11692049218991044,0.6523809523809524,0.3946894347285975,0.10384099543103664,101,21,80,0.2079207920792079
2,3,0.15049535534648126,0.1311719737716768,0.6182266009852216,0.6171768707482994,0.6267281105990783,0.6476190476190476,0.6476190476190476,0.6370023419203747,0.2346330665758556,0.5867346938775511,0.6084656084656085,0.6267281105990783,0.23477335461953353,0.6690719144800777,0.7011337735156344,0.15049535534648126,406,210,196,0.5172413793103449,0.44554455445544555,0.5446428571428572,0.23076923076923078,0.7142857142857143,0.7142857142857143,0.3488372093023256,0.050369375419744844,0.375,0.8333333333333334,0.23076923076923078,0.07565344158360031,0.575595238095238,0.41480625707562235,0.1311719737716768,101,21,80,0.2079207920792079
3,3,0.13161218411483075,0.1639938620119255,0.7044334975369458,0.7038499025341131,0.6804123711340206,0.6947368421052632,0.6947368421052632,0.6875,0.4071838800739803,0.7129629629629629,0.7264150943396226,0.6804123711340206,0.40726340170705844,0.7654483430799219,0.7444766929428294,0.13161218411483075,406,190,216,0.46798029556650245,0.6336633663366337,0.5580357142857143,0.2647058823529412,0.42857142857142855,0.42857142857142855,0.32727272727272727,0.09449963653985938,0.6875,0.8208955223880597,0.2647058823529412,0.09967887106106806,0.5565476190476191,0.359723171292107,0.1639938620119255,101,21,80,0.2079207920792079
4,3,0.11272423398421423,0.13547926981974873,0.6847290640394089,0.6841645431379687,0.6696035242290749,0.7414634146341463,0.7414634146341463,0.7037037037037037,0.3687228201452831,0.6268656716417911,0.7039106145251397,0.6696035242290749,0.3709125522794875,0.7587186021113942,0.7536710243004505,0.11272423398421423,406,205,201,0.5049261083743842,0.6732673267326733,0.5654761904761905,0.2857142857142857,0.38095238095238093,0.38095238095238093,0.32653061224489793,0.11661807580174921,0.75,0.821917808219178,0.2857142857142857,0.11872101316733025,0.5869047619047619,0.398598825786618,0.13547926981974873,101,21,80,0.2079207920792079
5,3,0.11288656735880806,0.12003240990339907,0.7241379310344828,0.722623462814757,0.7021276595744681,0.7021276595744681,0.7021276595744681,0.7021276595744681,0.44524692562951396,0.7431192660550459,0.7431192660550459,0.7021276595744681,0.44524692562951396,0.7908452078860042,0.7933047057387952,0.11288656735880806,406,188,218,0.4630541871921182,0.7326732673267327,0.5854166666666667,0.35,0.3333333333333333,0.3333333333333333,0.34146341463414637,0.17388670099969705,0.8375,0.8271604938271605,0.35,0.17396815138258281,0.6077380952380953,0.41803002838824665,0.12003240990339907,101,21,80,0.2079207920792079
6,3,0.10056831113992548,0.14277493834113483,0.7635467980295566,0.7633296929984226,0.755868544600939,0.7853658536585366,0.7853658536585366,0.7703349282296651,0.5268639685352885,0.7412935323383084,0.772020725388601,0.755868544600939,0.5272739694001723,0.8322533673097925,0.8179218522796617,0.10056831113992548,406,205,201,0.5049261083743842,0.7128712871287128,0.5904761904761905,0.3333333333333333,0.38095238095238093,0.38095238095238093,0.35555555555555557,0.17189708792762226,0.8,0.8311688311688312,0.3333333333333333,0.17253132567301194,0.6642857142857143,0.4277851059040004,0.14277493834113483,101,21,80,0.2079207920792079
7,3,0.0867968858676505,0.1682036692335138,0.7660098522167488,0.7660863628605564,0.7397959183673469,0.7671957671957672,0.7671957671957672,0.7532467532467533,0.5309041375787502,0.7649769585253456,0.7904761904761904,0.7397959183673469,0.531221567274097,0.8423426718357594,0.8139348526457109,0.0867968858676505,406,189,217,0.46551724137931033,0.6336633663366337,0.5229166666666667,0.23333333333333334,0.3333333333333333,0.3333333333333333,0.27450980392156865,0.03957851452068872,0.7125,0.8028169014084507,0.23333333333333334,0.04070486161379787,0.581547619047619,0.4103820763403339,0.1682036692335138,101,21,80,0.2079207920792079
8,3,0.08228995864172194,0.1503721121328967,0.7635467980295566,0.7632983886623956,0.7410714285714286,0.8137254901960784,0.8137254901960784,0.7757009345794392,0.5268524813052345,0.7128712871287128,0.7912087912087912,0.7410714285714286,0.5294308721353482,0.850198990487284,0.8404681787163526,0.08228995864172194,406,204,202,0.5024630541871922,0.7425742574257426,0.6092261904761904,0.38095238095238093,0.38095238095238093,0.38095238095238093,0.38095238095238093,0.21845238095238095,0.8375,0.8375,0.38095238095238093,0.21845238095238095,0.6095238095238095,0.4410954301533689,0.1503721121328967,101,21,80,0.2079207920792079
9,3,0.07833897082466586,0.14803450561643475,0.8004926108374384,0.7955558261293072,0.7745901639344263,0.8790697674418605,0.8790697674418605,0.8235294117647058,0.5961637645209618,0.7120418848167539,0.8395061728395061,0.7745901639344263,0.6024943985435895,0.8591744794837453,0.8532826613805058,0.07833897082466586,406,215,191,0.5295566502463054,0.7029702970297029,0.6017857142857143,0.3333333333333333,0.42857142857142855,0.42857142857142855,0.375,0.18416801292407114,0.775,0.8378378378378378,0.3333333333333333,0.1866696543243166,0.6470238095238096,0.42437270800169086,0.14803450561643475,101,21,80,0.2079207920792079
10,3,0.07035553102914968,0.17194074034055057,0.7955665024630542,0.7945646104920738,0.7743362831858407,0.8454106280193237,0.8454106280193237,0.8083140877598153,0.5902181579395384,0.7437185929648241,0.8222222222222222,0.7743362831858407,0.5928322254757408,0.8768965600951618,0.8682247862025121,0.07035553102914968,406,207,199,0.5098522167487685,0.6534653465346535,0.5705357142857143,0.28125,0.42857142857142855,0.42857142857142855,0.33962264150943394,0.11823397355949117,0.7125,0.8260869565217391,0.28125,0.12305355661268412,0.6315476190476191,0.46722129296653325,0.17194074034055057,101,21,80,0.2079207920792079
11,3,0.10435332372514253,0.1752945806235902,0.7315270935960592,0.7327468230694036,0.6915422885572139,0.7473118279569892,0.7473118279569892,0.7183462532299741,0.4626108075288403,0.7181818181818181,0.7707317073170732,0.6915422885572139,0.46388102769425477,0.8281524926686218,0.809945924330846,0.10435332372514253,406,186,220,0.458128078817734,0.7029702970297029,0.6017857142857143,0.3333333333333333,0.42857142857142855,0.42857142857142855,0.375,0.18416801292407114,0.775,0.8378378378378378,0.3333333333333333,0.1866696543243166,0.594047619047619,0.2988962382579342,0.1752945806235902,101,21,80,0.2079207920792079
12,3,0.0952103666758641,0.12477516430785142,0.7783251231527094,0.7789345953161024,0.7444933920704846,0.8407960199004975,0.8407960199004975,0.7897196261682243,0.5571660566691713,0.7170731707317073,0.8212290502793296,0.7444933920704846,0.5617820939084521,0.8523480160174736,0.8511944267334233,0.09521036667586412,406,201,205,0.49507389162561577,0.7029702970297029,0.619345238095238,0.3448275862068966,0.47619047619047616,0.47619047619047616,0.4,0.2092901878914405,0.7625,0.8472222222222222,0.3448275862068966,0.21410385383321826,0.6547619047619048,0.49048362405144125,0.12477516430785142,101,21,80,0.2079207920792079
