accuracy,balanced_accuracy,precision,recall,sensitivity,f1_score,cohen_kappa,specificity,npv,ppv,mcc,auroc,auc_pr,avg_loss,n_samples,n_positive,n_negative,class_ratio,val_loss,fold,best_epoch,best_val_auroc
0.803921568627451,0.6607954545454545,0.5625,0.4090909090909091,0.4090909090909091,0.47368421052631576,0.3568726355611602,0.9125,0.8488372093023255,0.5625,0.36370634732219403,0.7545454545454546,0.49825298032589194,0.05471748690335797,102,22,80,0.21568627450980393,0.05471748690335797,1,12,0.7545454545454546
0.803921568627451,0.5619318181818183,0.75,0.13636363636363635,0.13636363636363635,0.23076923076923078,0.1760904684975767,0.9875,0.8061224489795918,0.75,0.26245637503033353,0.6795454545454546,0.42456756618109426,0.06073222667551958,102,22,80,0.21568627450980393,0.06073222667551958,2,10,0.6795454545454546
0.7920792079207921,0.6580357142857143,0.5,0.42857142857142855,0.42857142857142855,0.46153846153846156,0.3336475023562676,0.8875,0.8554216867469879,0.5,0.3351695694352148,0.675595238095238,0.4925159397812877,0.057998970294227965,101,21,80,0.2079207920792079,0.057998970294227965,3,1,0.675595238095238
0.7722772277227723,0.6455357142857143,0.45,0.42857142857142855,0.42857142857142855,0.43902439024390244,0.2962738564071493,0.8625,0.8518518518518519,0.45,0.29641263423722297,0.7779761904761906,0.5640327854336713,0.050769384735478804,101,21,80,0.2079207920792079,0.050769384735478804,4,16,0.7779761904761906
0.5346534653465347,0.6360119047619048,0.2833333333333333,0.8095238095238095,0.8095238095238095,0.41975308641975306,0.16145557322027904,0.4625,0.9024390243902439,0.2833333333333333,0.22479880883178047,0.7321428571428571,0.4769121472682868,0.05696665072956911,101,21,80,0.2079207920792079,0.05696665072956911,5,3,0.7321428571428571
