accuracy,balanced_accuracy,precision,recall,sensitivity,f1_score,specificity,npv,ppv,mcc,auroc,auc_pr,avg_loss,n_samples,n_positive,n_negative,class_ratio,val_loss,fold,best_epoch,best_val_loss
0.6568627450980392,0.7153409090909091,0.3673469387755102,0.8181818181818182,0.8181818181818182,0.5070422535211268,0.6125,0.9245283018867925,0.3673469387755102,0.3545495160491638,0.7926136363636364,0.5434968990950235,0.05518462802641667,102,22,80,0.21568627450980393,0.05518462802641667,1,6,0.05518462802641667
0.8529411764705882,0.8568181818181818,0.6129032258064516,0.8636363636363636,0.8636363636363636,0.7169811320754716,0.85,0.9577464788732394,0.6129032258064516,0.6381507503386481,0.9272727272727272,0.8148148975066707,0.036093334783799946,102,22,80,0.21568627450980393,0.036093334783799946,2,34,0.036093334783799946
0.5544554455445545,0.6485119047619048,0.29310344827586204,0.8095238095238095,0.8095238095238095,0.43037974683544306,0.4875,0.9069767441860465,0.29310344827586204,0.24377977966864497,0.7755952380952381,0.5842148226653647,0.05722908718654743,101,21,80,0.2079207920792079,0.05722908718654743,3,4,0.05722908718654743
0.7128712871287128,0.7309523809523809,0.4,0.7619047619047619,0.7619047619047619,0.5245901639344263,0.7,0.9180327868852459,0.4,0.3832764781513958,0.8386904761904761,0.6630788965287941,0.046086304247952424,101,21,80,0.2079207920792079,0.046086304247952424,4,10,0.046086304247952424
0.7425742574257426,0.7848214285714286,0.43902439024390244,0.8571428571428571,0.8571428571428571,0.5806451612903226,0.7125,0.95,0.43902439024390244,0.47074936554051183,0.824404761904762,0.6123940838048649,0.047904233125826486,101,21,80,0.2079207920792079,0.047904233125826486,5,9,0.047904233125826486
