Model,Dataset,Feature_Extractor,MIL_Architecture,Mean_AUC,Std_AUC,CI_Lower,CI_Upper,Sensitivity_at_90_Spec,Specificity_at_90_Sens,N_Folds
resnet18_mean,ECU,resnet18,mean,0.6093406593406594,0.010121695077402813,0.600468602430345,0.6182127162509737,0.1,0.34065934065934067,5
