accuracy,balanced_accuracy,precision,recall,sensitivity,f1_score,cohen_kappa,specificity,npv,ppv,mcc,auroc,auc_pr,avg_loss,n_samples,n_positive,n_negative,class_ratio,val_loss,fold,best_epoch,best_val_loss
0.39215686274509803,0.5960227272727273,0.25609756097560976,0.9545454545454546,0.9545454545454546,0.40384615384615385,0.09657142857142853,0.2375,0.95,0.25609756097560976,0.19894747994953468,0.6551136363636364,0.3793990717763131,0.06733324138593733,102,22,80,0.21568627450980393,0.06733324138593733,1,1,0.06733324138593733
0.5,0.5823863636363636,0.26229508196721313,0.7272727272727273,0.7272727272727273,0.3855421686746988,0.10031131096506396,0.4375,0.8536585365853658,0.26229508196721313,0.13822443331788323,0.6142045454545454,0.3404157680054509,0.09138190756122783,102,22,80,0.21568627450980393,0.09138190756122783,2,3,0.09138190756122783
0.5247524752475248,0.5419642857142857,0.23529411764705882,0.5714285714285714,0.5714285714285714,0.3333333333333333,0.054970760233918115,0.5125,0.82,0.23529411764705882,0.0681230966891627,0.6065476190476191,0.2939026781928928,0.06423180150144761,101,21,80,0.2079207920792079,0.06423180150144761,3,1,0.06423180150144761
0.6831683168316832,0.5366071428571428,0.2608695652173913,0.2857142857142857,0.2857142857142857,0.2727272727272727,0.07073030477285791,0.7875,0.8076923076923077,0.2608695652173913,0.07084990156886069,0.5404761904761904,0.34960470838774915,0.06560835287915451,101,21,80,0.2079207920792079,0.06560835287915451,4,1,0.06560835287915451
0.5841584158415841,0.6321428571428571,0.29411764705882354,0.7142857142857143,0.7142857142857143,0.4166666666666667,0.17309941520467842,0.55,0.88,0.29411764705882354,0.21451528319140592,0.6279761904761905,0.39948477990252607,0.08321731960940368,101,21,80,0.2079207920792079,0.08321731960940368,5,2,0.08321731960940368
