epoch,fold,train_loss,val_loss,train_accuracy,train_balanced_accuracy,train_precision,train_recall,train_sensitivity,train_f1_score,train_cohen_kappa,train_specificity,train_npv,train_ppv,train_mcc,train_auroc,train_auc_pr,train_avg_loss,train_n_samples,train_n_positive,train_n_negative,train_class_ratio,val_accuracy,val_balanced_accuracy,val_precision,val_recall,val_sensitivity,val_f1_score,val_cohen_kappa,val_specificity,val_npv,val_ppv,val_mcc,val_auroc,val_auc_pr,val_avg_loss,val_n_samples,val_n_positive,val_n_negative,val_class_ratio
1,3,0.24696505527946405,0.2004704722040117,0.7093596059113301,0.7113304093567252,0.6714285714285714,0.7421052631578947,0.7421052631578947,0.705,0.41999999999999993,0.6805555555555556,0.75,0.6714285714285714,0.42204424534548485,0.812962962962963,0.8028295809672863,0.24696505527946405,406,190,216,0.46798029556650245,0.7029702970297029,0.6895833333333333,0.3783783783783784,0.6666666666666666,0.6666666666666666,0.4827586206896552,0.29600371747211895,0.7125,0.890625,0.3783783783783784,0.31936987068570166,0.7630952380952382,0.5516726635443063,0.2004704722040117,101,21,80,0.2079207920792079
2,3,0.14328414085769545,0.13152581071873085,0.8300492610837439,0.8301786060959038,0.812206572769953,0.8564356435643564,0.8564356435643564,0.8337349397590361,0.6601809844974404,0.803921568627451,0.8497409326424871,0.812206572769953,0.6611518806533642,0.8944865074742767,0.8860729397509753,0.14328414085769542,406,202,204,0.4975369458128079,0.7128712871287128,0.7309523809523809,0.4,0.7619047619047619,0.7619047619047619,0.5245901639344263,0.34635126087926804,0.7,0.9180327868852459,0.4,0.3832764781513958,0.8071428571428572,0.56130056350381,0.13152581071873085,101,21,80,0.2079207920792079
3,3,0.07463541373331771,0.23797579324546136,0.8669950738916257,0.8669950738916257,0.8497652582159625,0.8916256157635468,0.8916256157635468,0.8701923076923077,0.7339901477832512,0.8423645320197044,0.8860103626943006,0.8497652582159625,0.7348823420978609,0.9392608410784052,0.9225876707266478,0.07463541373331774,406,203,203,0.5,0.7920792079207921,0.7282738095238095,0.5,0.6190476190476191,0.6190476190476191,0.5531914893617021,0.41969904240766076,0.8375,0.8933333333333333,0.5,0.42376337362423955,0.775,0.5552884783862522,0.23797579324546136,101,21,80,0.2079207920792079
4,3,0.06055917956800301,0.1702666538268718,0.8990147783251231,0.8981609866452602,0.8944954128440367,0.9154929577464789,0.9154929577464789,0.9048723897911833,0.797291702184661,0.8808290155440415,0.9042553191489362,0.8944954128440367,0.7975354280957629,0.9602276873677297,0.9622703095729439,0.06055917956800302,406,213,193,0.5246305418719212,0.801980198019802,0.7520833333333333,0.5185185185185185,0.6666666666666666,0.6666666666666666,0.5833333333333334,0.4561120086160474,0.8375,0.9054054054054054,0.5185185185185185,0.46230759418917,0.8458333333333333,0.6257956117275578,0.17026665382687184,101,21,80,0.2079207920792079
5,3,0.04955838612501104,0.22606590541037463,0.916256157635468,0.9156000291453137,0.9032258064516129,0.937799043062201,0.937799043062201,0.92018779342723,0.8321702127659574,0.8934010152284264,0.9312169312169312,0.9032258064516129,0.8328198197631254,0.9639083865640103,0.9583336797534794,0.049558386125011025,406,209,197,0.5147783251231527,0.6633663366336634,0.6997023809523809,0.35555555555555557,0.7619047619047619,0.7619047619047619,0.48484848484848486,0.2809882747068678,0.6375,0.9107142857142857,0.35555555555555557,0.3261126225014906,0.7452380952380953,0.49828357871320006,0.22606590541037463,101,21,80,0.2079207920792079
6,3,0.027017208766556864,0.18349146534756117,0.9310344827586207,0.9295856837191208,0.9107142857142857,0.9622641509433962,0.9622641509433962,0.9357798165137615,0.8614334470989761,0.8969072164948454,0.9560439560439561,0.9107142857142857,0.862956466926226,0.9806701030927836,0.9801439370468423,0.02701720876655685,406,212,194,0.5221674876847291,0.693069306930693,0.7008928571428572,0.375,0.7142857142857143,0.7142857142857143,0.4918032786885246,0.30127203749163134,0.6875,0.9016393442622951,0.375,0.3333912664332373,0.7749999999999999,0.5047372438994504,0.18349146534756114,101,21,80,0.2079207920792079
7,3,0.019673371382548786,0.3135439747897597,0.9458128078817734,0.9460194174757282,0.9320388349514563,0.96,0.96,0.9458128078817734,0.8916492794410209,0.9320388349514563,0.96,0.9320388349514563,0.8920388349514563,0.9885679611650485,0.9877924131501898,0.019673371382548786,406,200,206,0.49261083743842365,0.6633663366336634,0.6470238095238096,0.3333333333333333,0.6190476190476191,0.6190476190476191,0.43333333333333335,0.22342831298055177,0.675,0.8709677419354839,0.3333333333333333,0.2451004788890958,0.7321428571428571,0.475386476494531,0.3135439747897597,101,21,80,0.2079207920792079
8,3,0.013424737758436802,0.2864246096435882,0.9630541871921182,0.9632204829510982,0.9471153846153846,0.9800995024875622,0.9800995024875622,0.9633251833740831,0.9261263009777044,0.9463414634146341,0.9797979797979798,0.9471153846153846,0.9266771350555553,0.9917485742021599,0.9889158508905845,0.013424737758436795,406,201,205,0.49507389162561577,0.7326732673267327,0.6907738095238095,0.40625,0.6190476190476191,0.6190476190476191,0.49056603773584906,0.3197804938887504,0.7625,0.8840579710144928,0.40625,0.33281573750519206,0.7529761904761905,0.48698468271228634,0.2864246096435882,101,21,80,0.2079207920792079
9,3,0.01957448981122341,0.3821633039682507,0.9679802955665024,0.9684165755255802,0.955,0.9794871794871794,0.9794871794871794,0.9670886075949368,0.9359232730362996,0.957345971563981,0.9805825242718447,0.955,0.9362076288313352,0.9935350589379025,0.9929347607007957,0.019574489811223412,406,195,211,0.4802955665024631,0.7326732673267327,0.6907738095238095,0.40625,0.6190476190476191,0.6190476190476191,0.49056603773584906,0.3197804938887504,0.7625,0.8840579710144928,0.40625,0.33281573750519206,0.7380952380952381,0.43432154864423517,0.3821633039682506,101,21,80,0.2079207920792079
10,3,0.02688236126041997,0.5071011852976678,0.9532019704433498,0.9537178646857476,0.9285714285714286,0.9798994974874372,0.9798994974874372,0.9535452322738386,0.9064674927856051,0.927536231884058,0.9795918367346939,0.9285714285714286,0.9077994244553473,0.9877163595756561,0.9857365658177798,0.02688236126041998,406,199,207,0.49014778325123154,0.7821782178217822,0.6166666666666667,0.4666666666666667,0.3333333333333333,0.3333333333333333,0.3888888888888889,0.26081170991350633,0.9,0.8372093023255814,0.4666666666666667,0.26627878767347934,0.7410714285714286,0.4733367260889454,0.5071011852976678,101,21,80,0.2079207920792079
